Id,SalePrice,Prediction,AbsLogError,GrLivArea,TotalSF,OverallQual,Neighborhood,YearBuilt,GarageArea
863,152000.0,143257.7132351058,0.05923492065098657,1097,2137,6,SawyerW,1984,480
1170,625000.0,589106.3940609047,0.05914474983334728,3627,5557,10,NoRidge,1995,807
334,207000.0,195121.04801619175,0.059098374131050235,1358,2716,7,NridgHt,2004,484
1150,143000.0,151689.08387714456,0.05898789431202722,1482,2132,7,OldTown,1920,324
688,148800.0,157807.21046972874,0.05877059511182914,1102,1653,7,Somerst,2004,480
412,145000.0,136730.58545033797,0.05872086521213937,1056,2112,5,Gilbert,1955,572
435,81000.0,85882.63551088027,0.0585318042902081,630,1260,4,MeadowV,1972,0
1287,143000.0,151619.25652003108,0.05852745924571323,1328,2656,6,NWAmes,1963,528
7,307000.0,289581.6759052383,0.05841016695785939,1694,3380,8,Somerst,2004,636
283,207500.0,219965.14927520292,0.05833750864648657,1314,2628,7,NridgHt,2007,626
1011,135000.0,127371.84522097457,0.0581636112313646,1271,1991,5,Sawyer,1948,312
1359,177500.0,167486.14426710026,0.058069645026955996,1573,2329,6,Somerst,2000,440
1318,208900.0,197115.70865432842,0.05806447249229407,1352,2704,7,Somerst,2006,466
995,337500.0,357562.60778241255,0.05774479690321854,1718,3418,10,NridgHt,2006,786
860,250000.0,235983.0011512724,0.05770090685849638,2654,3708,6,NWAmes,1968,619
1270,144000.0,135931.19814019479,0.05766402566100659,1524,2398,5,NAmes,1958,315
53,110000.0,103839.11881755476,0.057637059468206076,816,1632,5,IDOTRR,1963,516
468,146500.0,155183.38342728157,0.05758172606707035,1644,2372,5,NAmes,1942,312
1135,169000.0,179001.61059075908,0.057495757974990624,1600,2516,6,Gilbert,1997,460
482,374000.0,353111.99012287403,0.057470380156912526,1792,3584,9,NridgHt,2003,874
942,214000.0,226643.53585818864,0.05740218090745941,2060,3052,7,Gilbert,1999,390
1002,86000.0,91073.05795987867,0.057314075183921176,691,1382,5,OldTown,1920,216
365,190000.0,179431.25678936698,0.057231598111444626,1574,2370,6,NWAmes,1976,566
487,156000.0,147344.53163693263,0.05708203358720709,1073,2146,5,NAmes,1965,515
685,221000.0,208747.35467516672,0.05703774449009913,1839,3034,7,NoRidge,1998,486
416,181134.0,191757.8936836082,0.056996211226554294,1340,2680,7,Gilbert,2007,396
1249,129500.0,137092.13899112734,0.05697193837014147,2058,2793,6,OldTown,1917,396
352,190000.0,201137.24636573682,0.056963129197795226,1453,2906,7,ClearCr,1986,445
1051,176485.0,186817.86510668695,0.05689795851662538,1302,2604,7,Gilbert,2007,436
662,402000.0,379790.5184582522,0.056832109649462836,2448,4077,8,NoRidge,1994,711
63,202500.0,214332.62676602096,0.05678897981087516,1370,2740,8,NridgHt,2006,484
824,139500.0,147650.97050005378,0.056786184156818464,1489,2267,6,SWISU,1940,240
104,198900.0,187930.92254184943,0.05672743038767969,1226,2452,7,CollgCr,2009,740
178,172500.0,163013.11777398965,0.05656622438954351,1920,2972,5,Sawyer,1958,451
592,451950.0,478215.2468400366,0.05648926256059461,2296,4018,10,NridgHt,2008,842
1238,195000.0,206311.2982819413,0.05638634512653873,1948,2795,7,CollgCr,2004,434
1449,112000.0,105865.82877595787,0.056325827863917155,1346,1906,4,Edwards,1910,384
293,131000.0,138589.65995772413,0.05631973925288669,1716,2484,5,Edwards,1949,281
691,141000.0,149166.7501377467,0.05630452996209634,848,1696,6,CollgCr,2004,420
1295,115000.0,121651.07741988309,0.056224322129393656,864,1728,5,Edwards,1955,572
1109,181000.0,171135.8814860417,0.056038843293688245,1690,2614,6,Gilbert,2000,463
281,228500.0,216056.67300734884,0.05599520998388208,1982,2789,7,SawyerW,1989,575
257,207500.0,196233.50226409448,0.055825774746907086,1728,2592,6,Somerst,2003,673
1191,168000.0,177566.84409611783,0.05538282438123865,1622,2871,4,Mitchel,1961,1356
1282,180000.0,190220.25780017712,0.05522550294657691,1339,2648,7,Timber,1990,484
1185,186700.0,197276.30874389492,0.055101990794126365,1572,3144,5,Timber,1963,995
1062,81000.0,85575.26030913091,0.05494641157133273,894,1788,3,IDOTRR,1935,1248
495,91300.0,96441.13961117808,0.05478149855432868,886,1076,5,OldTown,1938,273
205,110000.0,116174.56636562671,0.05461309340658538,1284,2004,5,OldTown,1947,240
341,202900.0,214280.3263512688,0.05457158544206919,1908,2875,8,Timber,2002,431
932,117500.0,124084.6373099896,0.054525106515754374,925,1850,5,NAmes,1965,429
321,342643.0,361838.3142698223,0.05450822274869793,2596,3845,9,NridgHt,2006,840
1208,200000.0,211201.21557330893,0.05449367564547103,1700,3382,6,CollgCr,2003,544
697,89000.0,93971.49475131423,0.05435452479898295,616,1232,5,BrkSide,1921,205
1375,250000.0,236777.87999772944,0.05433820802076639,1958,2984,7,Somerst,2005,936
1078,138800.0,131467.16186091793,0.05427654548058136,1096,2192,5,NAmes,1969,299
979,110000.0,104194.7279608794,0.05421832663742876,894,1788,4,Edwards,1954,400
369,132000.0,139330.00378828158,0.054042926178770045,1268,2536,5,NAmes,1954,244
958,132000.0,125074.03365000633,0.05389567190239042,1057,2114,5,Sawyer,1962,576
169,183500.0,193644.54664947066,0.053809291720911645,1720,2560,7,Gilbert,2004,440
1272,185750.0,176048.75582471123,0.053640408528929484,1489,2978,6,NWAmes,1968,462
1351,200000.0,189611.19557873093,0.05334145611059782,2634,3882,5,NAmes,1969,968
139,230000.0,242568.46057109622,0.053204447967662105,1852,2856,8,CollgCr,1999,660
850,187000.0,177330.14308372798,0.053095114868220605,1855,2383,6,Veenker,1976,512
99,83000.0,78708.36484103021,0.05309051340456783,835,1293,5,Edwards,1920,366
855,170000.0,179247.1072670633,0.05296660085851457,1779,3542,5,Sawyer,1955,454
1344,177000.0,167876.92230280518,0.05291831997184637,1913,2809,6,Crawfor,1928,342
404,258000.0,244722.39253087807,0.05283489822840792,2263,3404,8,NoRidge,1998,420
290,153575.0,145678.2788010886,0.05278807366730476,1396,2094,6,BrkSide,1915,384
758,158900.0,150731.04683899824,0.052777630552444776,1386,2058,6,Sawyer,1978,440
910,174000.0,183416.41688990901,0.052703475673208544,1484,2226,6,Gilbert,2005,390
989,195000.0,185017.74797226596,0.05254752642136573,2030,2878,6,NWAmes,1976,551
470,187000.0,177428.69432344675,0.052539522300708796,1710,2542,6,SawyerW,1993,506
517,158000.0,166485.47809084973,0.052312731334140494,2119,2808,6,NWAmes,1972,583
187,173000.0,182286.46211981022,0.052287528407120476,1217,2405,7,Mitchel,1990,497
1225,184000.0,193876.27237120116,0.05228414985686847,1490,2278,7,Gilbert,2004,388
430,175000.0,184389.20929760742,0.05226252660464503,1412,2804,6,Timber,1988,576
643,345000.0,363507.41595982166,0.052255133699398826,2704,4656,8,NAmes,1972,538
1432,143750.0,136440.0741042369,0.05218980629966019,958,1916,6,NPkVill,1976,440
1373,274300.0,260376.14062436184,0.05209492272006777,2097,3205,7,CollgCr,1998,583
220,167240.0,176172.478218675,0.05203329537854806,1248,2496,7,Blmngtn,2005,438
982,336000.0,318967.7107671378,0.052021123544564674,2612,3837,8,NoRidge,1998,676
673,165000.0,173804.62103720917,0.05198601980626805,1208,2416,6,Veenker,1977,546
509,161000.0,152848.8402714166,0.051954572811181876,1378,2067,7,OldTown,1928,360
920,176500.0,185899.22736905655,0.05188357571881674,1414,2598,6,NAmes,1958,601
364,118000.0,112052.84502016188,0.051713584129979395,987,1470,6,BrDale,1972,264
417,149500.0,157421.1390226435,0.05162789884839647,1400,2072,6,Sawyer,1978,440
902,153000.0,145308.81438950798,0.051576343328489926,1306,2298,5,NAmes,1957,756
29,207500.0,197077.62029697146,0.0515334220107313,1600,3084,5,NAmes,1957,319
891,122900.0,116747.27345367969,0.05135904520104262,924,1596,5,NAmes,1949,576
1195,158000.0,150098.8022293249,0.05130094107508576,1352,2015,6,Sawyer,1969,299
1274,177000.0,168150.57254552908,0.051289592092818026,1357,2376,6,Edwards,1959,312
959,185000.0,194708.3529528182,0.05114671852011554,1337,2674,7,CollgCr,2003,531
344,266000.0,279939.0517169259,0.05107541106225,1684,3368,9,NridgHt,2005,564
1054,144500.0,137316.28271940548,0.050992247494964005,1526,2742,5,Edwards,1957,364
172,215000.0,204327.7771124221,0.05091233024175956,1656,2736,6,NAmes,1960,528
498,184000.0,174869.29138499295,0.05089668535772596,1820,2846,7,BrkSide,1925,240
407,115000.0,121003.36892536597,0.05088582778849471,1639,2230,6,SWISU,1936,240
505,147000.0,139729.67622082407,0.05072256091400895,1322,2177,6,NPkVill,1974,440
55,130000.0,123578.30868679607,0.05065901717058807,1360,1744,5,NAmes,1955,572
1138,94000.0,89365.30540264226,0.05056170643753788,1020,1800,5,Sawyer,1875,0
847,213000.0,202498.71399725194,0.05055838634773835,1775,2515,7,SawyerW,1993,425
1327,79000.0,83092.88015774,0.05051054422358092,774,1318,3,Edwards,1931,0
504,289000.0,274774.88763844356,0.050474336945082854,1801,3302,7,Crawfor,1959,484
599,217500.0,206817.5642950317,0.050361540295732254,1647,3077,5,Crawfor,1977,621
28,306000.0,291010.39452258404,0.050225947081001365,1704,3408,8,NridgHt,2007,772
1033,310000.0,325926.77929019276,0.05010029762390644,2520,3858,8,NoRidge,1993,796
796,171000.0,162645.80298309436,0.05008840751896315,1564,2214,6,SawyerW,1980,476
335,192000.0,201858.46715101122,0.05007116776390497,1638,2581,6,Gilbert,1998,472
1310,179200.0,170455.51050145668,0.05002788706750039,1294,2572,6,SawyerW,1991,496
769,216837.0,227945.88757774883,0.04996212163807279,1836,3696,7,CollgCr,2004,484
1382,237500.0,225931.95278209832,0.049933547840605996,2117,3322,6,NAmes,1970,550
1005,181000.0,190256.69886546698,0.04987690690896329,1504,2850,7,Blmngtn,2005,457
753,217000.0,206473.6489736376,0.049724322220791706,1494,2973,6,CollgCr,1997,576
834,167000.0,158901.97036509815,0.04970603375653759,1516,3032,6,NAmes,1964,472
384,76000.0,79855.61945585164,0.04948627176369946,784,1568,6,SawyerW,1928,360
949,192500.0,202248.98889751488,0.04940315252420113,1776,2712,7,CollgCr,2002,474
1297,155000.0,147553.4703234751,0.049234170573710045,1128,2248,5,NAmes,1963,525
1335,125000.0,119009.67409084566,0.049108549939017365,1365,2130,5,BrDale,1970,440
801,200000.0,210058.24179303605,0.04906722817450593,1688,2304,6,ClearCr,1997,603
683,173000.0,181678.39348899512,0.04894618461616673,1291,2582,6,ClearCr,1996,431
1034,230000.0,241511.81723250804,0.0488388883709856,1654,3308,7,CollgCr,2002,900
326,87000.0,91354.48494956203,0.04883871141558416,803,1523,5,IDOTRR,1941,360
273,290000.0,304510.70148567413,0.048825143685540695,2270,3422,8,NoRidge,1999,671
939,239799.0,251795.27948135673,0.048815103218062816,1962,3353,7,CollgCr,2006,868
1189,195000.0,185727.55589922637,0.04871845585603829,1660,2491,7,CollgCr,2002,493
1207,107000.0,112340.56268114634,0.04870571707750315,1056,2112,4,SawyerW,1966,384
644,152000.0,144775.99404178647,0.048692513370188095,1620,2400,5,NWAmes,1969,462
843,174900.0,166593.48264235217,0.048657487769594,1165,2292,6,NAmes,1966,490
204,149000.0,141928.7706279376,0.04862065511535185,848,1696,6,CollgCr,2004,420
383,213500.0,203401.34307926847,0.04845551338659071,1797,2736,7,CollgCr,2006,639
1311,335000.0,319208.5230134294,0.048285817762636185,1902,3804,7,Crawfor,1959,567
373,125000.0,119108.56934341505,0.048277917004755366,752,1496,6,SawyerW,1984,264
1012,100000.0,104943.88868731522,0.04825515678252579,1664,1664,5,Edwards,1965,0
81,193500.0,203047.31127410586,0.04816125688428663,2142,3038,6,NAmes,1968,509
506,124500.0,118652.05932942712,0.04810998096428598,1960,2920,5,OldTown,1952,400
713,189000.0,198306.23056456,0.04806519156629285,1228,2456,8,StoneBr,1988,472
1082,133000.0,126761.98294044874,0.048037580254289836,1040,2080,5,Sawyer,1963,308
1278,197900.0,188652.662663756,0.04785404430375273,1724,3404,6,NWAmes,1967,480
720,128500.0,134711.92485955107,0.047209345336078457,971,1942,5,CollgCr,1969,300
360,280000.0,293494.8979871487,0.047070488385339004,1924,3010,8,NoRidge,1998,592
827,109500.0,104468.46310173615,0.04703887205654844,784,1568,5,BrkSide,1924,0
610,118500.0,113058.10306610787,0.0470106813981932,1029,2058,4,Sawyer,1961,261
1421,179900.0,171644.1244510293,0.04697758409824182,1416,2124,6,NWAmes,1968,776
142,260000.0,248109.20770871366,0.04681244378494398,1734,3468,7,CollgCr,2005,660
150,115000.0,109745.73722002567,0.04676550166675675,1344,2240,5,BrkSide,1936,240
1425,144000.0,137432.62553535867,0.04667916681735562,1344,2368,5,NAmes,1958,484
616,137500.0,144046.98157515202,0.04651525965096148,1054,1990,6,NAmes,1963,480
1336,167900.0,160286.60500948748,0.04640478707477946,1334,2684,6,NWAmes,1977,630
68,226000.0,215752.46441349667,0.04640303667015466,1479,2932,7,CollgCr,2003,558
1131,135000.0,141406.5400806447,0.04636389069652047,1981,3103,4,SWISU,1928,576
778,142500.0,136055.24702542415,0.046280635923672264,894,1758,5,Sawyer,1974,440
656,88000.0,92162.13788304597,0.04621206652808496,1092,1617,6,BrDale,1971,264
851,131500.0,137714.34892568883,0.04617440978854148,848,1696,6,CollgCr,2003,420
1417,122500.0,116989.16177182147,0.04602934937488712,2290,3067,4,OldTown,1885,560
516,402861.0,421829.2429988884,0.04600889378772699,2020,4026,10,NridgHt,2009,900
623,135000.0,128946.34107017826,0.04587807355491336,980,1960,5,Sawyer,1977,484
654,135000.0,128950.88060251385,0.04584286963063278,1469,2225,6,IDOTRR,1906,216
1317,295493.0,282267.39293944475,0.04579016574612815,1630,3252,8,CollgCr,2008,860
690,194700.0,185997.88403243176,0.045724374602228224,1362,2724,6,NridgHt,2005,460
1080,126000.0,131892.82620979063,0.045707408602392974,990,1980,5,CollgCr,1994,299
845,153900.0,147030.40648469832,0.04566332503482684,1416,2292,5,OldTown,1915,720
181,177000.0,169113.54898120306,0.045579092335614746,1525,2281,6,Somerst,2000,440
954,172000.0,164341.32774668565,0.045548674134789024,1968,2752,5,Mitchel,1969,530
233,94500.0,98902.77456394912,0.04553698690564012,987,1470,6,BrDale,1972,288
1243,170000.0,162448.57574919087,0.04543666885197517,1173,2226,7,NWAmes,1974,528
471,212000.0,221839.478691754,0.04536756748752424,1502,2990,8,StoneBr,1985,528
792,146800.0,153610.2795883872,0.04534732469128144,1062,2091,6,Mitchel,1976,539
966,178900.0,170986.64510713477,0.0452412771570021,1484,2267,6,Gilbert,2005,393
301,157000.0,164242.42414229788,0.04509744614516542,1336,2501,5,Crawfor,1953,375
723,124500.0,119029.04227364971,0.044937830670074064,864,1728,4,NAmes,1970,463
1413,90000.0,94133.69639836458,0.04490591561908985,1040,1040,4,NAmes,1949,420
1392,124000.0,129693.3312397714,0.04489075356903349,1584,3168,5,NAmes,1967,792
784,165500.0,158235.01371151413,0.04488956094637153,1110,2207,5,Mitchel,1978,602
780,135000.0,141177.09542657307,0.044739995666747134,1004,1979,6,Mitchel,1977,504
1137,119000.0,124437.78494647992,0.04468201137255079,1252,2284,6,NAmes,1950,288
210,145000.0,151617.50928342895,0.04462691970562993,1092,2184,6,NAmes,1964,504
101,205000.0,214342.09558239073,0.04456312439768695,1610,3220,6,NWAmes,1977,480
1445,179600.0,187668.69235910545,0.04394573825533854,1422,2844,7,CollgCr,2004,626
476,132500.0,138447.95276164854,0.04391149300232655,970,1940,5,Sawyer,1963,624
611,313000.0,327040.6731285667,0.04388121811428469,2153,3593,9,CollgCr,2000,736
1145,80000.0,83581.5373265259,0.04379548002167333,924,1596,4,Edwards,1941,280
342,82000.0,78487.50008900044,0.04377932393654582,841,1562,4,SawyerW,1950,294
725,320000.0,306336.51493054215,0.04363663671392892,1698,3396,9,Edwards,2007,768
519,211000.0,202009.01476701337,0.043545598574553424,1796,2590,6,CollgCr,1998,546
160,320000.0,306368.3732567454,0.043532644652319874,2462,3854,7,Gilbert,2005,576
588,137000.0,131220.65819111338,0.04310028450922054,860,1700,5,Sawyer,1982,528
275,124500.0,129980.12577442902,0.043075505563459515,816,1632,5,Mitchel,1982,264
756,172500.0,165239.35396404163,0.043001928908985576,1471,2200,6,Somerst,1999,440
449,119500.0,124745.73453596265,0.042960818687211244,1376,2156,6,IDOTRR,1937,198
1399,138000.0,144038.86097134318,0.04282914206377697,1904,3112,5,NAmes,1950,240
1330,176500.0,184205.17397111072,0.04272909893829002,1632,2567,7,Gilbert,1998,462
196,148500.0,142292.22829658934,0.04270177577851264,1456,2311,6,NPkVill,1976,440
907,255000.0,266119.42868853477,0.042681479037343095,1636,3259,8,Somerst,2006,865
324,126175.0,120915.44143132945,0.04257801733270483,1163,2325,3,OldTown,1955,220
211,98000.0,93924.74681661537,0.04247314007006686,864,1728,5,Edwards,1925,0
870,236000.0,226257.89827674296,0.0421561310981442,1949,2999,7,SawyerW,1993,574
1061,213500.0,204692.6542860624,0.04212702437981619,1338,2676,8,StoneBr,2001,582
1319,275000.0,263711.48705950694,0.04191528850711457,1787,3540,8,CollgCr,2001,748
193,192000.0,200206.5298376587,0.04185389740298717,1431,2862,7,CollgCr,1999,666
371,172400.0,179767.08653627097,0.04184445337021003,1664,2617,6,Gilbert,2000,460
1055,255000.0,265889.2362558437,0.041816111245964294,1989,3054,8,CollgCr,2002,586
593,138000.0,143876.8809824991,0.04170395953883599,816,1632,5,Mitchel,1982,816
934,190000.0,198059.21418864222,0.04154176122115416,1500,3000,7,CollgCr,2004,570
702,140000.0,145927.9342410199,0.04147018599146257,1164,2328,7,NWAmes,1969,528
888,135500.0,141225.43634396896,0.04138551340024854,1393,2209,5,Edwards,1955,300
1085,187500.0,179935.08734608293,0.04118246119129054,1498,2189,6,Gilbert,1995,409
864,132500.0,138066.5444112599,0.04115282510241869,1148,2296,5,NAmes,1959,672
901,110000.0,114616.1800226657,0.04110824932237911,858,1716,4,NAmes,1971,684
1147,180000.0,172755.72772180667,0.041077999696852885,1298,2596,6,SawyerW,1985,403
214,156000.0,149736.16486356553,0.04098089459013288,990,1980,5,CollgCr,1995,576
195,127000.0,121929.97942664317,0.04073981820726402,864,1728,5,CollgCr,1972,352
1266,183900.0,176572.69273837254,0.04065925750133559,1452,2143,7,Somerst,1999,506
484,164000.0,157480.3277596769,0.0405656280357789,1216,2432,6,Mitchel,1998,402
144,204000.0,212444.04064904837,0.04055842688062761,1501,2991,7,CollgCr,1999,577
721,275000.0,264072.2477365178,0.040548215812982846,1742,3484,8,StoneBr,1985,564
905,125500.0,120527.62509006486,0.04042644933338302,902,1778,5,Sawyer,1967,288
357,173000.0,166146.69509836897,0.040420252537783696,1167,2325,6,Gilbert,1992,400
1115,117000.0,121809.41326136349,0.04028336460823034,833,1666,5,OldTown,1954,326
893,154500.0,148420.35405949227,0.04014535314781931,1068,2127,6,Sawyer,1963,264
184,200000.0,208191.4434175911,0.04014049416240795,2082,3444,7,OldTown,2003,484
17,149000.0,155101.39487426478,0.04013249357082671,1004,2008,6,NAmes,1970,480
908,250000.0,240179.56518038732,0.0400739224710609,2057,3074,7,Crawfor,1936,180
762,100000.0,104082.65272272215,0.0400147429877844,1301,2446,5,BrkSide,1924,440
1304,232000.0,222924.43633665337,0.039904332657920705,1616,3232,7,Somerst,2005,834
456,175500.0,168655.3050535806,0.03978179465173426,1242,2484,7,NWAmes,1973,528
183,120000.0,115333.08570279769,0.03966706627765859,1340,1340,5,Edwards,1957,252
898,142953.0,137399.69728006306,0.0396214455947792,2240,2240,5,SawyerW,1979,528
696,176000.0,169174.327389967,0.03955405950895674,1137,2249,6,Timber,1987,551
223,179900.0,172985.48701253167,0.03919321789182817,1552,2265,6,NWAmes,1975,434
553,255500.0,265696.4834529428,0.039132057805254306,1717,3426,8,NridgHt,2006,908
512,202665.0,194904.11822480487,0.039046436876502,1368,2736,7,NridgHt,2005,474
867,248900.0,258809.44610427174,0.039040698386640926,1646,3284,8,Timber,2006,870
1148,174500.0,181436.54244944244,0.03898100346152589,1564,2268,7,Crawfor,1941,234
491,115000.0,110609.36800843399,0.038926995987946356,1304,1568,5,MeadowV,1976,336
961,116500.0,121102.55875154781,0.03874618035049515,858,1716,5,BrkSide,1958,0
1205,153500.0,147675.31834393583,0.038684241177323386,1074,2130,5,NWAmes,1975,495
1070,135000.0,129880.53971210646,0.038659383771776135,893,1738,5,NAmes,1949,576
1003,232000.0,241132.27137583512,0.038608091905105724,1574,3148,8,Somerst,2006,824
1369,144000.0,138553.39555289448,0.03855724779979042,848,1696,6,CollgCr,2003,420
1117,184100.0,191327.49587814687,0.03850730441020467,1419,1827,8,Gilbert,2002,527
118,155000.0,149150.40196856938,0.03846965787253609,1125,2250,5,Edwards,2006,430
1015,119200.0,114703.76270468028,0.03844959743998899,1082,2164,6,NAmes,1948,240
781,176000.0,169371.18496391666,0.038391105483579935,1253,2490,7,Gilbert,1995,402
112,180000.0,173234.0812365785,0.03831288325668325,1430,1814,7,Gilbert,2000,400
337,377426.0,363260.4402614526,0.038254376369776466,1922,3844,9,StoneBr,2005,676
754,275500.0,265163.2134046805,0.03824195105718786,2098,3128,8,NridgHt,2005,878
1215,134500.0,129459.73400694871,0.0381940110986001,999,1924,5,NAmes,1962,300
436,212000.0,220241.49455469512,0.03813819565695198,1661,2460,7,CollgCr,1996,550
976,165000.0,171404.65537050314,0.03808146629153697,1382,2055,7,Somerst,2000,490
522,150000.0,155786.7645958906,0.03785263685143825,1244,2488,6,NAmes,1957,336
822,93000.0,89553.28325939763,0.03776528749504671,936,1872,4,OldTown,1953,576
1451,136000.0,130960.9308716435,0.03775556171583361,1792,2688,5,NAmes,1974,0
111,136900.0,142151.889169016,0.03764512581166457,1855,2849,6,Edwards,1954,325
1406,275000.0,285541.65222744166,0.037616678756347,1646,3240,8,Crawfor,2004,482
576,118500.0,114145.6017096299,0.037437797218567326,1216,2048,5,NAmes,1947,336
1088,252000.0,261595.10133892618,0.037368660575811674,1953,3035,8,Somerst,2005,1043
282,185000.0,192035.5578885839,0.03732452910350936,1262,2524,6,Somerst,2006,572
95,204750.0,197265.06054258224,0.037241228045655106,1786,2610,6,CollgCr,1997,684
428,109008.0,113121.12422444421,0.037037532848716026,907,1814,4,NAmes,1957,352
892,172500.0,166235.58950887824,0.036991021881911834,1683,2601,6,Sawyer,1978,440
1187,95000.0,98575.01271131908,0.03694053536070818,1699,2677,3,OldTown,1900,420
478,380000.0,394188.9022386243,0.03665889426159552,2643,4796,9,NridgHt,2006,694
993,187000.0,193978.8874920843,0.03664051653385414,1851,2673,6,NAmes,1964,440
1366,216000.0,208238.7446958711,0.036593002626590376,1674,2488,7,Somerst,2000,663
1007,163500.0,169572.23072262068,0.036465766653167364,1657,3314,6,NAmes,1970,484
1013,165000.0,159108.1715777882,0.0363609541826051,1502,2104,6,Crawfor,1923,180
1239,142500.0,137421.26447902864,0.03629060923488581,1141,2282,6,SawyerW,2005,484
1250,119000.0,123390.61990420741,0.036231302713206404,988,1864,5,NAmes,1950,276
135,180000.0,173598.96845038404,0.036208785941520105,1721,3182,5,Sawyer,1968,440
1442,149300.0,144000.76193591135,0.0361388672791616,848,1696,6,CollgCr,2004,420
106,250000.0,259159.30866014195,0.03598190472904683,1992,3045,8,Somerst,2003,648
356,177500.0,171230.63853733154,0.03595899152854365,1200,2400,6,CollgCr,1995,521
497,430000.0,414824.59844817605,0.035929347066344874,3228,6428,8,NoRidge,1992,546
570,135960.0,140933.55199733953,0.03592753248087455,943,1886,5,NAmes,1979,600
1298,140000.0,145111.9241258952,0.03586266095747881,1072,1619,6,Edwards,2005,525
1111,188000.0,181383.9807145691,0.03582554421334727,1658,2431,6,Gilbert,1995,431
701,312500.0,301506.0753247923,0.03581418619887344,1800,3600,8,Timber,2002,765
565,268000.0,258589.8910201108,0.03574347033664971,2295,3390,7,NoRidge,1992,590
732,187500.0,194252.96411497297,0.035382217594243315,1146,2014,7,Timber,2003,438
1218,229456.0,237700.49236852562,0.03530000460495941,1314,2614,8,Somerst,2009,552
1328,130500.0,135179.86800482162,0.03523275518682922,816,1632,5,Mitchel,1982,264
794,225000.0,233045.30968717637,0.035132341199963335,1496,2992,8,Somerst,2007,474
1075,194000.0,187309.70014919795,0.03509457747159139,1240,2480,7,CollgCr,2006,826
859,152000.0,157412.31625634746,0.0349878340073122,1370,2460,7,NWAmes,1976,479
158,269500.0,279036.9205756112,0.0347755877099285,1968,2742,8,Timber,2009,680
1273,137000.0,132327.06090664075,0.03470407586149982,935,1870,5,Sawyer,1965,288
1296,138500.0,133779.25987735792,0.03467894355699208,1052,2104,5,NAmes,1968,288
2,181500.0,187890.0985535368,0.034601368647608766,1262,2524,6,Veenker,1976,460
544,133000.0,137681.94031488447,0.03459686083587066,767,1490,7,NAmes,1998,367
743,179000.0,172922.14458029508,0.03454414760920521,1349,2698,7,SawyerW,2000,539
1092,160000.0,154571.44797840982,0.03451715983052139,1252,1852,7,Somerst,1999,462
123,136000.0,140757.95883661258,0.03438667704815934,1080,2160,6,NAmes,1958,288
1042,173000.0,167152.6589948109,0.0343838717149243,1632,2432,6,NWAmes,1966,484
624,168500.0,174370.89226932783,0.03424864581252507,1512,2268,6,Somerst,2000,440
811,181000.0,187305.69409815047,0.03424479267838976,1309,2349,6,NWAmes,1974,484
640,264561.0,273741.2586178623,0.0341113733425793,1567,3087,8,Blmngtn,2006,648
634,139400.0,144213.4343304949,0.03394664731869668,1056,2112,5,NAmes,1954,260
250,277000.0,286541.39116576244,0.0338653711045076,2144,3588,6,ClearCr,1958,389
1303,290000.0,299902.41685063776,0.033576107739516914,2526,3691,8,NoRidge,1994,844
459,161000.0,155709.83172922872,0.033409931778848545,1666,2254,8,OldTown,1925,228
1125,163900.0,169450.9319201752,0.03330671209793756,1482,1866,7,Gilbert,1992,392
1428,140000.0,135415.06871374146,0.03329753612721831,1558,2471,5,NAmes,1945,288
604,151000.0,156106.30198296605,0.03325714471527341,1200,1800,7,Somerst,2004,480
621,67000.0,69259.19449710501,0.033162802534551616,864,1728,3,Edwards,1914,0
1175,239000.0,231204.82989317554,0.03315938374193372,2345,3297,6,Crawfor,1932,360
1430,182900.0,189058.5993222884,0.03311728282946369,1440,2880,6,NWAmes,1981,467
1010,102000.0,105429.7435629669,0.033071661075910086,1522,2016,5,SWISU,1926,0
88,164500.0,159160.7734161091,0.03299552136964401,1224,1836,6,Somerst,2009,528
929,236500.0,244431.32875001951,0.032986060324519784,1788,3541,8,CollgCr,2001,522
48,249700.0,241599.832669778,0.03297728954788681,1656,3312,8,Somerst,2006,826
1420,223000.0,215789.09623655982,0.03287009723450751,1844,3688,6,Crawfor,1969,540
821,183000.0,189107.03951450944,0.032826872072623914,1640,2438,7,CollgCr,2003,595
635,144000.0,139362.9883146105,0.03273111251139049,1056,2112,6,OldTown,1980,576
311,165600.0,171044.72907657607,0.03234966167207887,1501,2198,6,Gilbert,1993,420
577,145000.0,149750.5641424234,0.03223704301702135,1477,2338,7,SWISU,1928,216
912,143500.0,148200.84414425708,0.03223315258652448,1268,2536,5,CollgCr,1977,252
839,144000.0,148715.0685223873,0.032218663634319356,1099,2198,5,CollgCr,1995,352
906,128000.0,123942.49862947984,0.03221227084077327,1063,2119,5,NAmes,1954,280
136,174000.0,179682.1407763203,0.032133924345504994,1682,2986,7,NWAmes,1970,530
733,222500.0,229750.64472751494,0.03206732400242274,2031,3184,7,CollgCr,1998,541
116,176000.0,170453.4381894624,0.03202164052273737,1458,2187,6,Somerst,1999,440
853,164000.0,169327.64072451874,0.03196892090301873,1646,2564,7,Crawfor,1941,240
1210,290000.0,299414.0087499376,0.031946228903963814,1660,3320,8,Somerst,2006,500
819,155000.0,150128.170056038,0.031935511271072414,1052,2062,6,ClearCr,1971,440
1247,186500.0,192550.95939959784,0.03192943526543068,1553,2309,7,Somerst,2005,615
