Id,SalePrice,Prediction,AbsLogError,GrLivArea,TotalSF,OverallQual,Neighborhood,YearBuilt,GarageArea
358,134000.0,142103.21875,0.058713460652302984,1142,2284,5,MeadowV,1976,528
1238,195000.0,206761.0,0.058563686576208696,1948,2795,7,CollgCr,2004,434
433,122500.0,129887.5703125,0.05855773823215493,1365,2130,5,BrDale,1971,440
1285,169000.0,179179.078125,0.0584866911180697,2447,3251,6,SWISU,1919,336
951,129000.0,136768.421875,0.05847629962800305,864,1728,5,NAmes,1950,720
854,158000.0,167490.109375,0.05832890937734447,1445,2572,6,NAmes,1964,645
1217,112000.0,118721.4375,0.058280510884333836,1902,1902,6,Sawyer,1978,539
495,91300.0,96774.140625,0.05822840913208793,886,1076,5,OldTown,1938,273
216,134450.0,142490.25,0.058080773918261386,1236,2306,5,NAmes,1957,447
688,148800.0,157655.21875,0.057806988965390715,1102,1653,7,Somerst,2004,480
907,255000.0,270172.53125,0.05779699416379458,1636,3259,8,Somerst,2006,865
91,109900.0,103734.5,0.057735570241792544,1040,1040,4,NAmes,1950,420
612,148000.0,156753.4375,0.05746145802416791,1032,2064,6,NWAmes,1978,564
1255,165400.0,175174.328125,0.05741451886118831,1656,2402,7,Edwards,2003,397
1215,134500.0,127014.8984375,0.05725937078758925,999,1924,5,NAmes,1962,300
1272,185750.0,175427.9375,0.05717302078747544,1489,2978,6,NWAmes,1968,462
128,87000.0,92115.9921875,0.05713981055219364,840,1512,5,OldTown,1930,0
870,236000.0,222898.859375,0.05711343280143488,1949,2999,7,SawyerW,1993,574
270,148000.0,156680.5,0.05699605190706336,1113,2256,6,Edwards,1976,504
1417,122500.0,115714.265625,0.056986626277256036,2290,3067,4,OldTown,1885,560
486,147000.0,138885.796875,0.05678019912999943,1113,2226,5,NAmes,1950,264
1233,101800.0,96191.7890625,0.0566655301589698,1224,1224,4,NAmes,1962,462
733,222500.0,235449.28125,0.05656817523176194,2031,3184,7,CollgCr,1998,541
1249,129500.0,137008.359375,0.05636063698299054,2058,2793,6,OldTown,1917,396
504,289000.0,273178.21875,0.05630208957940752,1801,3302,7,Crawfor,1959,484
1110,280000.0,296114.25,0.05595556206052699,1836,3672,8,NridgHt,2004,862
794,225000.0,237924.765625,0.05585386924005853,1496,2992,8,Somerst,2007,474
1242,248328.0,234852.984375,0.05579050194933188,1689,3378,7,Somerst,2007,954
642,226000.0,238963.75,0.055776627472853946,1929,2986,7,Somerst,2001,650
1070,135000.0,127689.9375,0.05566939240860869,893,1738,5,NAmes,1949,576
860,250000.0,236480.390625,0.055595399593261874,2654,3708,6,NWAmes,1968,619
341,202900.0,214498.765625,0.05559047035428222,1908,2875,8,Timber,2002,431
1016,227000.0,214730.25,0.05556717653203336,1665,2475,8,NWAmes,2001,528
636,200000.0,189227.234375,0.055368490739654774,3395,4320,6,SWISU,1914,0
1077,170000.0,160850.734375,0.055321283197606874,1466,2262,5,OldTown,1936,566
623,135000.0,127750.6015625,0.05519442012041331,980,1960,5,Sawyer,1977,484
1348,283463.0,299545.9375,0.05518599383117895,1776,3508,8,Timber,2006,712
1015,119200.0,125957.96875,0.05514506521860696,1082,2164,6,NAmes,1948,240
1137,119000.0,125714.109375,0.054886413804501544,1252,2284,6,NAmes,1950,288
1419,124000.0,130996.0859375,0.054885448113177304,1144,2288,5,NAmes,1963,336
153,190000.0,179856.171875,0.05486628897714496,1993,2818,6,NWAmes,1971,495
42,170000.0,160941.890625,0.054754733943166656,1328,2678,5,Timber,1959,308
129,155000.0,146743.90625,0.05473582079737582,1348,2008,6,NAmes,1966,453
512,202665.0,191881.328125,0.05467699402439408,1368,2736,7,NridgHt,2005,474
101,205000.0,216462.296875,0.05440614644978581,1610,3220,6,NWAmes,1977,480
162,412500.0,390767.90625,0.05412227736617403,2668,4240,9,NridgHt,2003,726
581,181900.0,191995.0,0.05401195544235371,1429,2573,6,NAmes,1960,572
736,163000.0,172013.171875,0.05382053228402839,1768,2648,7,OldTown,1914,320
90,123600.0,117127.3125,0.05378861369681687,990,1980,4,CollgCr,1994,0
1397,160000.0,151625.90625,0.0537571258939078,1687,2434,5,Timber,1948,572
453,204000.0,193326.90625,0.05373715243532118,1756,2628,6,Timber,1996,422
834,167000.0,158268.9375,0.053697759972465064,1516,3032,6,NAmes,1964,472
326,87000.0,91784.171875,0.053531145322127216,803,1523,5,IDOTRR,1941,360
972,173000.0,164007.296875,0.053380357582142324,1626,2390,7,NridgHt,2003,474
976,165000.0,174022.40625,0.053238274357587656,1382,2055,7,Somerst,2000,490
1226,145000.0,137502.109375,0.053094108461213096,1138,1726,6,NAmes,1958,264
1074,159500.0,151256.46875,0.053066715940641274,1426,2116,6,Edwards,1977,440
939,239799.0,252856.0,0.05301886894723573,1962,3353,7,CollgCr,2006,868
383,213500.0,202482.234375,0.0529844265892887,1797,2736,7,CollgCr,2006,639
1227,214000.0,202965.0,0.052942210578700966,1933,2827,6,Somerst,2007,668
1375,250000.0,237111.359375,0.05293079887448826,1958,2984,7,Somerst,2005,936
481,326000.0,343708.75,0.0528971023693483,1850,3683,9,NridgHt,2004,772
1304,232000.0,220066.609375,0.05280686752026398,1616,3232,7,Somerst,2005,834
229,125000.0,118601.1484375,0.052547135883397544,912,1824,5,Sawyer,1967,336
887,145000.0,152816.875,0.05250621392622001,1712,3338,5,NAmes,1959,588
977,85500.0,81132.6484375,0.05243029612113581,869,1309,4,BrkSide,1923,0
397,123000.0,129620.5234375,0.05242636061506367,894,1788,5,CollgCr,1972,600
1328,130500.0,123869.9375,0.05214069261266552,816,1632,5,Mitchel,1982,264
918,135000.0,128149.125,0.05207975758936634,1229,2363,4,Edwards,1956,284
1330,176500.0,185927.71875,0.05203682565428558,1632,2567,7,Gilbert,1998,462
1154,120500.0,114398.4296875,0.05196195796731651,816,1632,6,IDOTRR,1930,432
324,126175.0,119792.1171875,0.05191152618936812,1163,2325,3,OldTown,1955,220
1269,381000.0,401255.5,0.05179887389479276,3447,4175,8,Crawfor,1935,1014
479,297000.0,312750.40625,0.05167313993939082,1718,3423,8,CollgCr,2007,826
948,270000.0,284293.5,0.05158501001308302,1629,3245,8,Timber,2002,808
169,183500.0,193213.359375,0.0515801258326416,1720,2560,7,Gilbert,2004,440
214,156000.0,148162.21875,0.05154792199899916,990,1980,5,CollgCr,1995,576
338,214000.0,225287.734375,0.05140215550580862,1536,3072,7,CollgCr,2002,532
225,386250.0,406498.34375,0.05109489739005113,2392,4784,10,NridgHt,2003,968
566,128000.0,134704.390625,0.051052025714211524,1647,2453,6,SWISU,1915,216
471,212000.0,223006.234375,0.05061322043539285,1502,2990,8,StoneBr,1985,528
1234,142000.0,135014.21875,0.050446596263789445,1188,2376,5,NAmes,1959,531
32,149350.0,142020.84375,0.05031836532487688,1228,2456,5,Sawyer,1966,271
942,214000.0,225022.109375,0.05022241735548327,2060,3052,7,Gilbert,1999,390
726,120500.0,114599.7890625,0.050203362032396726,864,1728,4,NAmes,1970,660
1388,136000.0,142981.796875,0.050062082799470886,2526,3240,6,OldTown,1916,216
491,115000.0,109387.1953125,0.05003784371945841,1304,1568,5,MeadowV,1976,336
418,239000.0,227376.46875,0.04985624162975988,2624,3994,6,Crawfor,1918,864
738,239900.0,228261.390625,0.04973053491566937,1801,2694,8,Gilbert,2005,800
118,155000.0,147513.65625,0.04950403326099995,1125,2250,5,Edwards,2006,430
1444,121000.0,115163.1484375,0.049440321679986354,952,1904,6,BrkSide,1916,192
544,133000.0,139722.625,0.04930971735822709,767,1490,7,NAmes,1998,367
518,265000.0,278388.25,0.049286714644988905,2344,3608,7,NoRidge,1996,889
367,159000.0,167017.65625,0.04919502874042969,1394,2788,6,NAmes,1963,514
901,110000.0,115544.4453125,0.04917446182334295,858,1716,4,NAmes,1971,684
1181,250000.0,238018.953125,0.04911041103720315,2514,3730,7,Timber,1990,693
264,130000.0,123771.21875,0.049099211946700194,1316,1852,5,OldTown,1929,484
296,142500.0,149668.15625,0.049078215894937216,1003,2006,6,Mitchel,1984,588
100,128950.0,122788.6875,0.048959453067398684,1225,2175,4,NAmes,1959,0
2,181500.0,172840.796875,0.04888445614625425,1262,2524,6,Veenker,1976,460
724,135000.0,128562.015625,0.048863007718081164,1470,2411,4,Edwards,1954,548
954,172000.0,163828.3125,0.048675182349795065,1968,2752,5,Mitchel,1969,530
1003,232000.0,243552.15625,0.04859353751799489,1574,3148,8,Somerst,2006,824
399,67000.0,70323.6171875,0.048414366231671835,1077,2038,5,IDOTRR,1920,338
1055,255000.0,267634.5,0.048358513423650606,1989,3054,8,CollgCr,2002,586
234,128200.0,134530.5625,0.04819949217161934,894,1788,5,CollgCr,1976,308
1361,189000.0,180114.0,0.048156770274456306,2601,3213,5,SWISU,1921,621
1043,196000.0,186795.03125,0.048102481674286324,1306,2612,6,NridgHt,2005,624
415,228000.0,239217.078125,0.04802558175656202,2097,3177,7,SawyerW,1993,678
181,177000.0,168700.765625,0.04802292671421071,1525,2281,6,Somerst,2000,440
749,260400.0,248191.953125,0.04801627012720466,1720,3440,7,NoRidge,1996,527
470,187000.0,178236.765625,0.047995543539908425,1710,2542,6,SawyerW,1993,506
197,311872.0,297262.15625,0.0479782591858644,1726,3452,7,Somerst,2007,786
246,241500.0,230202.015625,0.04791201764710529,1872,3717,7,NWAmes,1988,604
1307,202500.0,193046.859375,0.04780669060582632,1368,2736,7,NridgHt,2005,474
966,178900.0,170561.625,0.04773004887650423,1484,2267,6,Gilbert,2005,393
289,122000.0,116316.15625,0.04770867557904346,900,1782,5,Sawyer,1967,280
66,317000.0,302235.8125,0.04769407100348211,2473,3616,8,NridgHt,2004,852
282,185000.0,176390.71875,0.04765403386010014,1262,2524,6,Somerst,2006,572
1235,130000.0,123967.3125,0.04751615414051358,1964,2904,5,SWISU,1911,0
1402,193000.0,184067.125,0.04738943658801453,1593,2432,6,Gilbert,2004,398
258,220000.0,230616.65625,0.04712907967279456,1604,3208,7,CollgCr,2006,660
1059,335000.0,351104.40625,0.04695296419534856,2184,3288,9,NridgHt,2008,836
112,180000.0,171777.109375,0.0467588242361856,1430,1814,7,Gilbert,2000,400
962,272000.0,259575.65625,0.046753683968495,2872,4202,6,NWAmes,1977,619
949,192500.0,201683.984375,0.046605648329819616,1776,2712,7,CollgCr,2002,474
1429,119000.0,113607.5859375,0.04637281257083181,804,1592,5,OldTown,1940,240
235,216500.0,206740.6875,0.0461250388362604,1960,2820,6,Gilbert,2002,440
231,148000.0,141329.0625,0.04612100689067411,1194,2388,6,NAmes,1959,312
188,135000.0,128918.5625,0.046093522454334845,1656,2172,5,OldTown,1916,180
251,76500.0,73065.78125,0.04592997803540122,1306,2034,3,BrkSide,1940,0
1176,285000.0,298378.375,0.04587305827367061,2872,4555,8,NoRidge,1992,541
48,249700.0,238504.3125,0.045872617370031676,1656,3312,8,Somerst,2006,826
1393,123000.0,128773.4453125,0.04586990260566637,900,1764,5,NAmes,1967,288
317,260000.0,248346.5625,0.04585625043431385,2353,3198,7,NWAmes,1980,484
1089,137500.0,131337.71875,0.04585156430768045,1709,2679,7,Edwards,2004,380
139,230000.0,240774.140625,0.045779814758427406,1852,2856,8,CollgCr,1999,660
299,175000.0,167169.84375,0.04577538223381694,1743,2445,6,NWAmes,1968,539
78,127000.0,121327.484375,0.04569334621559484,1285,1957,5,BrkSide,1948,240
483,155000.0,162223.359375,0.04554874299749656,1826,2736,7,OldTown,1915,164
74,144900.0,138465.765625,0.04542041316782175,1086,2172,5,NAmes,1954,490
417,149500.0,156438.609375,0.04536697114892263,1400,2072,6,Sawyer,1978,440
353,95000.0,90794.8125,0.04527425115855088,1111,1727,5,Edwards,1941,200
13,144000.0,137626.484375,0.045269597345303225,912,1824,5,Sawyer,1962,352
103,118964.0,113703.078125,0.045230064675875425,1535,1535,5,SawyerW,1979,410
1163,129000.0,123297.375,0.04521292542379207,894,1788,5,Sawyer,1968,450
1167,245350.0,256672.15625,0.045113671613219,1694,3388,8,CollgCr,2008,776
361,156000.0,149125.171875,0.04506967875787993,912,1800,6,Mitchel,1978,470
222,200000.0,209160.328125,0.0447834925682109,2267,3277,6,Gilbert,2002,390
691,141000.0,147456.703125,0.0447743936306253,848,1696,6,CollgCr,2004,420
420,142000.0,135785.625,0.04474937998298856,1056,2112,5,NAmes,1968,304
183,120000.0,114751.4765625,0.04472264512888735,1340,1340,5,Edwards,1957,252
798,110000.0,105194.390625,0.04466997266820627,773,1546,5,NAmes,1953,240
164,103200.0,98699.046875,0.04459312155966089,882,1764,4,OldTown,1956,0
990,197000.0,188409.890625,0.0445836385304883,1576,2346,7,Somerst,2006,614
673,165000.0,172511.609375,0.04451879713770879,1208,2416,6,Veenker,1977,546
1054,144500.0,138208.359375,0.04451679549521792,1526,2742,5,Edwards,1957,364
1196,176000.0,168341.71875,0.044487782836696965,1456,2184,6,Gilbert,2005,400
106,250000.0,261372.890625,0.044486995504865234,1992,3045,8,Somerst,2003,648
595,110000.0,114996.4375,0.04442038884610966,924,1848,5,CollgCr,1975,280
110,190000.0,198625.703125,0.044397864090793604,1844,3688,6,NWAmes,1977,546
332,139000.0,132967.78125,0.04436675412407176,1056,2112,5,NAmes,1958,308
720,128500.0,134319.296875,0.04429053656764914,971,1942,5,CollgCr,1969,300
898,142953.0,136768.15625,0.04422838643026239,2240,2240,5,SawyerW,1979,528
1366,216000.0,206658.28125,0.04421158445768825,1674,2488,7,Somerst,2000,663
1442,149300.0,142850.40625,0.0441594295758172,848,1696,6,CollgCr,2004,420
325,242000.0,252917.75,0.04412643252440773,2978,3688,7,NAmes,1967,564
1185,186700.0,195122.859375,0.04412612648699543,1572,3144,5,Timber,1963,995
986,125000.0,130630.1875,0.044056252747980196,1164,2328,5,Edwards,1950,240
668,193500.0,202165.40625,0.04380847117142039,1679,3087,6,SawyerW,1994,575
223,179900.0,172194.546875,0.04377596811711726,1552,2265,6,NWAmes,1975,434
10,118000.0,123279.9765625,0.0437730134742953,1077,2068,5,BrkSide,1939,205
1068,167900.0,175412.046875,0.04376894073173965,1611,2391,6,NAmes,1964,442
1300,154000.0,160885.40625,0.0437394688247732,1246,2492,5,NAmes,1959,305
509,161000.0,154125.5,0.04363688234805174,1378,2067,7,OldTown,1928,360
930,222000.0,231896.921875,0.04361539655672253,2236,3200,7,Gilbert,1997,642
1278,197900.0,189492.515625,0.04341210005356366,1724,3404,6,NWAmes,1967,480
987,117000.0,122186.046875,0.04337055996313488,1635,2120,6,OldTown,1910,255
1408,112000.0,116961.546875,0.04334597154476505,833,1666,5,Mitchel,1985,0
517,158000.0,164985.578125,0.04326276377408966,2119,2808,6,NWAmes,1972,583
1373,274300.0,262715.125,0.043151966968320465,2097,3205,7,CollgCr,1998,583
1136,102000.0,106492.0703125,0.0430972983864546,986,1946,6,BrkSide,1926,180
1282,180000.0,187885.234375,0.042874236927552545,1339,2648,7,Timber,1990,484
111,136900.0,142896.875,0.0428721774167915,1855,2849,6,Edwards,1954,325
1247,186500.0,194666.375,0.042855731852336376,1553,2309,7,Somerst,2005,615
577,145000.0,151334.953125,0.042761581673557814,1477,2338,7,SWISU,1928,216
1036,84000.0,80486.984375,0.042720792672943375,845,845,4,Edwards,1957,290
1053,165000.0,158104.046875,0.042691868739337835,1977,2793,6,NAmes,1964,540
542,248000.0,258791.609375,0.04259422652044442,2285,3254,8,NoRidge,2000,648
1243,170000.0,162921.96875,0.042526814638149446,1173,2226,7,NWAmes,1974,528
719,341000.0,326808.9375,0.04250663880028682,2418,3729,7,NoRidge,1993,983
740,190000.0,198239.46875,0.042451447131618636,1728,2592,7,CollgCr,2004,572
829,185000.0,177325.453125,0.04236882871554748,2126,3139,5,ClearCr,1967,538
1297,155000.0,148574.109375,0.04234095109869784,1128,2248,5,NAmes,1963,525
1119,140000.0,134218.390625,0.0421738608418476,1601,2134,5,Sawyer,1958,300
466,178740.0,171376.390625,0.042069743199226295,1414,2789,7,Blmngtn,2004,398
516,402861.0,420103.75,0.04191001340136857,2020,4026,10,NridgHt,2009,900
220,167240.0,174396.890625,0.041903530460349,1248,2496,7,Blmngtn,2005,438
634,139400.0,145360.78125,0.04187100616988282,1056,2112,5,NAmes,1954,260
412,145000.0,139056.09375,0.04185604374815988,1056,2112,5,Gilbert,1955,572
567,325000.0,338860.25,0.04176247231412411,2504,3626,9,StoneBr,2005,656
335,192000.0,200173.0625,0.04168672019815567,1638,2581,6,Gilbert,1998,472
702,140000.0,145952.6875,0.04163979704190446,1164,2328,7,NWAmes,1969,528
934,190000.0,198076.1875,0.04162745528233458,1500,3000,7,CollgCr,2004,570
609,359100.0,344472.375,0.04158688442240965,3194,4159,8,Crawfor,1934,380
1371,105000.0,109446.046875,0.04147096818476825,1374,2214,4,OldTown,1920,338
1009,240000.0,250145.234375,0.041402594353012745,1710,3420,7,Mitchel,2004,550
68,226000.0,216842.0625,0.04136554643212165,1479,2932,7,CollgCr,2003,558
1359,177500.0,170329.828125,0.041233648956000124,1573,2329,6,Somerst,2000,440
144,204000.0,212540.671875,0.041013176286993414,1501,2991,7,CollgCr,1999,577
835,139950.0,134338.25,0.0409240443713621,1144,2288,5,NAmes,1961,456
756,172500.0,165583.625,0.04092064011808816,1471,2200,6,Somerst,1999,440
52,114500.0,119278.5546875,0.040886380531379274,1176,1632,6,BrkSide,1934,528
1135,169000.0,176026.71875,0.040736843469844075,1600,2516,6,Gilbert,1997,460
249,180000.0,187461.40625,0.040615918877319857,1668,2508,7,CollgCr,2003,500
462,155000.0,148854.921875,0.040452697662219705,1135,1695,7,SWISU,1936,576
1441,191000.0,183427.6875,0.04045269565246379,2555,2759,6,Crawfor,1922,672
120,163990.0,170750.421875,0.040397277379460306,1456,2184,6,CollgCr,2005,390
1292,119500.0,114776.7578125,0.04032702170122704,1302,1932,5,BrDale,1972,264
35,277500.0,288916.75,0.040317508745850716,1561,3122,9,NridgHt,2005,556
874,133000.0,127746.8203125,0.04029848018529947,1268,1868,5,NAmes,1949,288
136,174000.0,181148.4375,0.040261265850345396,1682,2986,7,NWAmes,1970,530
1298,140000.0,145729.59375,0.04011010341188381,1072,1619,6,Edwards,2005,525
807,135500.0,130190.0390625,0.039976117365124963,980,1960,5,NAmes,1967,384
195,127000.0,122023.71875,0.03997132352834676,864,1728,5,CollgCr,1972,352
33,179900.0,187223.59375,0.03990223269923554,1234,2468,8,CollgCr,2007,484
1160,185000.0,177790.28125,0.03975094543080715,1876,2777,6,NWAmes,1974,540
796,171000.0,164342.828125,0.03970865827372627,1564,2214,6,SawyerW,1980,476
391,119000.0,123800.140625,0.03954467721959887,1367,2228,5,Edwards,1900,384
819,155000.0,148994.6875,0.03951420593775623,1052,2062,6,ClearCr,1971,440
1086,147000.0,152923.890625,0.039507500431808396,996,1932,6,SawyerW,1992,564
145,125000.0,130030.21875,0.03945282858604138,1728,3456,5,Sawyer,1963,504
565,268000.0,257671.828125,0.039300039697595324,2295,3390,7,NoRidge,1992,590
528,446261.0,429081.375,0.039257306676342196,2713,4165,9,NridgHt,2008,858
830,147400.0,153243.46875,0.0388777171868977,1223,1743,7,Somerst,2005,480
1092,160000.0,153906.640625,0.03882737891565746,1252,1852,7,Somerst,1999,462
505,147000.0,141403.484375,0.03881492240818396,1322,2177,6,NPkVill,1974,440
649,155000.0,161111.109375,0.038668885668554864,1839,2595,6,NAmes,1966,442
1134,239500.0,248925.375,0.0385995778034296,2020,3148,8,SawyerW,1995,466
1005,181000.0,188109.15625,0.0385251726231548,1504,2850,7,Blmngtn,2005,457
268,179500.0,172726.109375,0.038467832311427586,2192,2492,5,SWISU,1939,240
910,174000.0,180817.5625,0.038433065058246285,1484,2226,6,Gilbert,2005,390
395,109000.0,113267.5703125,0.03840467069083431,1034,1769,5,OldTown,1940,240
622,240000.0,249389.203125,0.03837566069814713,2614,4136,6,NWAmes,1974,624
821,183000.0,190152.546875,0.03834026993001238,1640,2438,7,CollgCr,2003,595
196,148500.0,142944.703125,0.03812683249718063,1456,2311,6,NPkVill,1976,440
812,144500.0,150115.734375,0.038126792655855724,848,1696,6,CollgCr,2004,420
1267,122000.0,126731.53125,0.03804957103937667,1889,2814,7,OldTown,1910,308
1275,139000.0,133810.6875,0.0380476329469559,1250,1911,5,Crawfor,1910,552
360,280000.0,290858.59375,0.038047480437073844,1924,3010,8,NoRidge,1998,592
150,115000.0,110719.703125,0.03792998164973582,1344,2240,5,BrkSide,1936,240
652,108000.0,112132.6953125,0.037551381198712264,1510,2265,4,Edwards,1940,296
502,226700.0,218345.703125,0.03754778784043111,1768,2634,7,Somerst,2005,603
697,89000.0,92404.2421875,0.0375361050452252,616,1232,5,BrkSide,1921,205
279,415298.0,431158.1875,0.03747862372449973,2121,4242,9,NridgHt,2006,732
862,131500.0,136518.34375,0.03745186088732311,1039,2078,5,Sawyer,1965,504
484,164000.0,157994.171875,0.03730805055967856,1216,2432,6,Mitchel,1998,402
921,201000.0,193640.953125,0.037299031778834646,1721,2649,6,SawyerW,1994,471
408,177000.0,170528.28125,0.03724836276035859,1680,2520,6,Crawfor,1915,308
1430,182900.0,189805.953125,0.03706249661118122,1440,2880,6,NWAmes,1981,467
286,164700.0,170886.453125,0.036873462144225044,1250,1875,7,Somerst,2006,528
1415,207000.0,199511.921875,0.03684461863596766,1848,2681,6,BrkSide,1923,370
546,229000.0,237570.84375,0.0367437073738639,2183,3387,7,NWAmes,1988,786
1103,135000.0,130156.3984375,0.03653771052670152,1134,2144,5,NAmes,1960,254
562,170000.0,163900.96875,0.036535821810762314,1389,2778,5,Mitchel,1974,418
16,132000.0,136894.875,0.03641110204235609,854,1686,7,BrkSide,1929,576
55,130000.0,125357.578125,0.03636388708432747,1360,1744,5,NAmes,1955,572
295,167000.0,161041.375,0.03633227131127015,1644,3060,6,NAmes,1953,418
369,132000.0,136880.765625,0.03630803025767548,1268,2536,5,NAmes,1954,244
1129,215000.0,207334.015625,0.036306761294540024,1959,2806,7,Gilbert,2004,434
248,140000.0,145165.453125,0.03623147117209591,1375,2742,6,NAmes,1954,451
494,155000.0,149485.421875,0.036226003383903915,1269,2538,5,NAmes,1960,308
1352,171000.0,164968.28125,0.03591012211319722,1716,2574,6,NAmes,1962,490
17,149000.0,154443.90625,0.035884421559627455,1004,2008,6,NAmes,1970,480
191,315000.0,303905.25,0.035856547736848654,2727,3580,8,Crawfor,1932,440
424,315000.0,326482.15625,0.03580254514114145,2630,4100,8,NoRidge,1998,696
1277,162000.0,167901.921875,0.03578345835094332,1395,2118,6,NWAmes,1972,497
1106,325000.0,336838.78125,0.0357791314953797,2622,4085,8,NoRidge,1994,712
755,156000.0,150534.203125,0.035665452841328715,1026,2052,6,NAmes,1969,440
1225,184000.0,190667.71875,0.03559627295176959,1490,2278,7,Gilbert,2004,388
1097,127000.0,122568.96875,0.0355129200466493,1355,2039,6,IDOTRR,1914,0
619,314813.0,326183.6875,0.03548175878957949,1828,3650,9,NridgHt,2007,774
1191,168000.0,174057.921875,0.0354239415908566,1622,2871,4,Mitchel,1961,1356
1210,290000.0,279991.90625,0.035120103223546195,1660,3320,8,Somerst,2006,500
1051,176485.0,182786.984375,0.03508537275549095,1302,2604,7,Gilbert,2007,436
1189,195000.0,188305.515625,0.03493364932801768,1660,2491,7,CollgCr,2002,493
1334,125500.0,129959.1875,0.03491442688389057,1360,2163,5,IDOTRR,1938,297
1369,144000.0,139074.671875,0.034802057020220545,848,1696,6,CollgCr,2003,420
999,91000.0,87895.890625,0.03470606540655474,1077,2084,3,IDOTRR,1922,210
339,202500.0,209645.609375,0.03467847589200446,1621,2829,7,NWAmes,1984,440
611,313000.0,323995.1875,0.03452536332456191,2153,3593,9,CollgCr,2000,736
1420,223000.0,230827.671875,0.03449949939116337,1844,3688,6,Crawfor,1969,540
166,127500.0,123190.5390625,0.034383835404641516,1355,1999,5,Edwards,1940,0
406,150000.0,155244.734375,0.034367283850009755,1620,2901,4,Sawyer,1976,490
647,98300.0,101736.3203125,0.034360000422751114,1048,1048,5,NAmes,1950,420
703,361919.0,349702.21875,0.03433834458279783,2576,3810,8,StoneBr,2006,666
838,100000.0,96631.65625,0.03426344542959647,987,1470,6,BrDale,1973,264
840,130500.0,126126.609375,0.034086722308082074,1200,1968,5,Edwards,1946,240
1261,181000.0,187264.484375,0.03402475645741454,1675,2516,6,Gilbert,1999,502
342,82000.0,79257.265625,0.03401973688586857,841,1562,4,SawyerW,1950,294
785,128000.0,132427.671875,0.03400609861630066,1484,2226,6,OldTown,1914,0
1198,144000.0,148971.515625,0.03394158604187503,1690,2505,7,OldTown,1916,225
592,451950.0,436869.65625,0.03393659671286109,2296,4018,10,NridgHt,2008,842
1357,110000.0,113785.5234375,0.033834634798900254,892,1756,5,NAmes,1966,264
1207,107000.0,110682.2265625,0.03383412645411177,1056,2112,4,SawyerW,1966,384
523,159000.0,153739.5625,0.033643968819783154,1664,2668,6,BrkSide,1947,420
126,84500.0,81713.015625,0.03353783158206802,754,1040,6,IDOTRR,1935,0
1327,79000.0,76398.9453125,0.03347853024751046,774,1318,3,Edwards,1931,0
1451,136000.0,131528.609375,0.03343024602870415,1792,2688,5,NAmes,1974,0
583,118500.0,114605.4765625,0.03341708216741068,816,1632,6,Edwards,1990,0
1113,129900.0,125633.6875,0.03339423160829469,816,1632,5,NAmes,1957,308
814,157900.0,152723.0625,0.03333547433098438,1442,2884,6,NAmes,1958,301
15,157000.0,151854.984375,0.03331957426017418,1253,2506,6,NAmes,1960,352
199,104000.0,107521.2421875,0.033297215756029175,2229,2613,6,OldTown,1912,0
535,178000.0,184022.53125,0.03327446840654069,1414,2121,8,Gilbert,2004,403
767,196500.0,190072.421875,0.033257091918549975,1714,2694,7,NWAmes,1988,496
81,193500.0,200037.5625,0.03322748004695697,2142,3038,6,NAmes,1968,509
1437,120500.0,116563.5703125,0.033212680576957254,864,1728,4,NAmes,1971,528
596,319000.0,308589.53125,0.03317898104071659,1826,3640,8,StoneBr,2005,758
1340,128500.0,124314.203125,0.033116385433107354,864,1728,5,CollgCr,1972,288
513,129900.0,125671.796875,0.03309094278753477,864,1728,5,NAmes,1958,624
786,161500.0,166900.78125,0.03289416857525218,1342,2714,6,NWAmes,1967,457
989,195000.0,188696.34375,0.032860311056873925,2030,2878,6,NWAmes,1976,551
879,148000.0,152913.96875,0.032662976598745175,1155,2264,5,Sawyer,1961,576
1041,155000.0,160135.1875,0.03259305655613254,1803,2937,5,Sawyer,1957,484
449,119500.0,123454.453125,0.03255564802021205,1376,2156,6,IDOTRR,1937,198
328,145250.0,140616.390625,0.032420620006389456,1383,2766,6,NAmes,1960,292
1205,153500.0,148647.671875,0.032121466837686796,1074,2130,5,NWAmes,1975,495
1309,147000.0,142361.75,0.0320610117973299,1122,2046,5,OldTown,1948,528
24,129900.0,134120.75,0.031975347653274255,1060,2100,5,MeadowV,1976,572
1178,115000.0,111402.546875,0.03178165789792864,1224,2042,6,OldTown,1926,210
257,207500.0,201010.1875,0.03177559322210932,1728,2592,6,Somerst,2003,673
157,109500.0,106084.484375,0.03168845616616345,1040,1040,5,NAmes,1950,625
883,178000.0,172448.453125,0.031685000085056814,1593,2401,6,Gilbert,1992,389
920,176500.0,171007.90625,0.03161090359997765,1414,2598,6,NAmes,1958,601
1259,190000.0,184095.390625,0.03156985277099622,1166,2022,7,Gilbert,2005,400
253,173000.0,178536.53125,0.0315014633940951,1640,2438,6,SawyerW,2004,520
1126,115000.0,111437.296875,0.031469777510503505,1005,2010,4,NAmes,1955,672
1244,465000.0,450660.90625,0.031322151298402545,2076,4152,10,NridgHt,2006,850
743,179000.0,184662.28125,0.031142672912574554,1349,2698,7,SawyerW,2000,539
343,87500.0,90259.203125,0.031046422969794207,1040,1040,3,NAmes,1949,400
935,242000.0,234662.015625,0.030791349426849024,2069,2654,7,NAmes,1960,505
